"Área de Ponderação","Cód. UF","UF","Cod_meso","Mesorregião","Cód. Microrregião","Microrregião","Cód_RM","Região Metropolitana","Cód. Município","Município","Domicílios particulares permanentes-DPP","DPP SEM banheiro de uso exclusivo dos moradores e NEM sanitário","DPP com lixo coletado em caçamba de serviço de limpeza","DPP com lixo queimado na propriedade","DPP com lixo enterrado na propriedade","DPP com lixo jogado em terreno baldio ou logradouro","DPP com lixo jogado em rio, lago ou mar","DPP SEM energia elétrica","DPP do tipo casa próprios e em aquisição","DPP do tipo casa alugados","DPP do tipo casa cedidos por empregador","DPP com outra forma de destino do lixo e outra forma de abastecimento de água","Moradores em DPP próprios e em aquisição","Moradores em DPP alugados","Moradores em DPP cedidos por empregador","Moradores em DPP com outra condição de ocupação (não são próprios, alugados, nem cedidos)","Moradores em DPP SEM banheiro de uso exclusivo dos moradores e NEM sanitário","Moradores em DPP SEM energia elétrica","Pessoas responsáveis, do sexo feminino","Pessoas responsáveis, do sexo masculino","Pessoas Residentes","Pessoas Residentes e cor ou raça - branca","Pessoas Residentes e cor ou raça - preta","Pessoas Residentes e cor ou raça - amarela","Pessoas Residentes e cor ou raça - parda","Pessoas Residentes e cor ou raça - indígena","Pessoas residentes em  DPP","Responsáveis pelos domicílios particulares","Cônjuges ou companheiros(as) em domi. partic.","Filhos(as) do responsável e do cônjuge em domi. partic.","Filhos(as) somente do responsável em domi. partic.","Enteados(as) em domi. partic.","Genros ou noras em domi. partic.","Pais, mães, padrastos ou madrastas em domi. partic.","Sogros (as) em domi. partic.","Netos(as) em domi. partic.","Bisnetos(as) em domi. partic.","Irmãos ou irmãs em domi. partic.","Avôs ou avós em domi. partic.","Outros parentes em domi. partic.","Agregados(as) em  domi. partic.","Conviventes em domi. partic.","Total de domicílios particulares improvisados","Total do rendimento nominal mensal dos domi. partic.","Total do rendimento nominal mensal dos domi. partic. improvisados","Domicílios particulares sem rendimento nominal mensal domiciliar per capita","DPP alugados – Não existe iluminação pública","DPP alugados – Não existe pavimentação","DPP próprios – Existe esgoto a céu aberto","DPP alugados – Existe esgoto a céu aberto","DPP que não tinham banheiro ou sanitário – Não existe iluminação pública","DPP que não tinham banheiro ou sanitário – Não existe pavimentação","DPP que não tinham banheiro ou sanitário – Não existe calçada","DPP que não tinham banheiro ou sanitário – Não existe meio-fio/guia","DPP que não tinham banheiro ou sanitário – Não existe bueiro/boca-de-lobo","DPP que não tinham banheiro ou sanitário – Não existe rampa para cadeirante","DPP que não tinham banheiro ou sanitário – Não existe arborização","DPP que não tinham banheiro ou sanitário – Existe esgoto a céu aberto","DPP que não tinham banheiro ou sanitário – Existe lixo acumulado nos logradouros","DPP com moradia adequada – Existe identificação do logradouro","DPP com moradia adequada – Não existe identificação do logradouro","DPP com moradia semi-adequada – Existe identificação do logradouro","DPP com moradia semi-adequada – Não existe identificação do logradouro","DPP com moradia inadequada –  Existe identificação do logradouro","DPP com moradia inadequada – Não existe identificação do logradouro","Moradia Adequada_V202eV203","Moradia Semi-Adequada_V204eV205","Moradia Inadequada_V206eV207","DOMICILIOS PRECARIOS","COABITACAO","ONUS EXCESSIVO","ADENSAMENTO","DEFICIT TOTAL"
"3550308005001","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9098","2","59","0","0","0","0","0","9","231","8","0","1946","11535","614","641","3","0","3439","5616","23651","12650","1344","1815","7674","26","23453","9036","4455","4387","1989","175","68","369","32","326","8","842","10","919","44","727","0","21442639","0","350","62","2","0","0","0","0","0","0","0","1","2","0","0","8497","175","287","77","0","0","8672","364","0","56","143","705","333","1237"
"3550308005002","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11036","0","22","0","0","0","0","0","6","145","15","0","1850","10330","451","142","0","0","5267","5783","22388","15606","1399","586","4755","42","22283","11041","3449","2235","1757","120","74","399","40","362","10","754","7","636","211","1111","5","38110880","16160","574","8","0","56","71","0","0","0","0","0","0","0","0","0","10198","481","357","0","0","0","10679","357","0","39","54","1067","109","1269"
"3550308005003","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","15308","2","564","0","0","1","0","0","5","80","17","0","3276","17264","944","575","8","0","6756","8684","34593","21750","2160","1610","8885","188","34175","15427","5568","3796","2866","243","94","624","59","469","8","1190","21","1376","169","2102","119","48386711","140453","765","84","0","211","168","0","0","0","1","0","0","2","0","0","14791","170","265","82","0","0","14961","347","0","134","379","1593","449","2555"
"3550308005004","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","10620","22","577","0","0","1","0","6","39","1302","53","0","2161","15998","762","1473","42","15","5168","5870","33892","17969","1552","5141","9092","138","32366","10816","5752","6413","3192","244","199","1101","116","736","16","1273","58","1542","211","1216","196","31080912","46076","1358","0","0","17","44","0","0","0","0","5","12","0","0","0","9242","75","722","0","0","0","9317","722","0","704","567","637","425","2333"
"3550308005005","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","10110","13","58","0","1","0","0","0","18","849","29","0","4621","15088","389","647","31","0","4398","5754","29265","18515","1716","833","8074","123","28705","10142","4986","5117","2899","250","161","609","75","644","10","1064","20","1460","111","1186","32","28199443","56840","429","30","3","16","240","0","0","0","0","2","11","2","1","0","8783","64","1263","0","0","0","8847","1263","0","70","548","1179","181","1978"
"3550308005006","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","12645","24","345","0","0","5","0","2","165","1699","87","4","3018","11920","844","460","77","4","6258","6825","36948","27259","1394","1838","6373","84","35322","12877","6916","6791","3682","349","247","1075","173","932","23","1050","35","1021","168","515","232","63102097","250859","524","4","1","10","3","0","0","0","0","0","17","1","7","0","11978","19","641","4","3","0","11997","645","3","329","559","813","157","1858"
"3550308005007","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","14988","14","124","0","0","5","0","0","75","1165","46","1","3116","12925","650","146","33","0","7248","7936","40400","28498","1267","4954","5649","32","39550","14996","7641","7242","3314","229","193","1281","183","802","26","1257","66","1033","160","756","8","89453847","22260","602","0","0","77","50","0","0","0","0","0","14","0","0","0","13787","529","606","65","1","0","14316","671","1","63","623","583","251","1520"
"3550308005008","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","12326","9","327","0","0","0","0","2","19","287","28","0","1595","12386","442","200","11","2","6382","6068","28692","16924","994","6307","4428","39","27908","12338","4666","3578","2203","133","102","786","74","398","13","1098","38","792","127","1071","12","54284277","12610","929","26","5","4","15","0","0","0","0","2","9","6","0","1","11748","119","455","4","0","0","11867","459","0","39","228","936","164","1367"
"3550308005009","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8771","1","555","0","0","0","0","0","9","96","11","0","1930","8653","326","74","2","0","4319","4466","18606","13619","868","498","3595","26","18471","8772","3071","2013","1345","99","45","363","26","234","2","687","15","625","34","1036","1","44232392","1100","323","0","0","74","80","0","0","0","0","0","0","0","0","0","8196","177","398","0","0","0","8373","398","0","22","110","670","159","962"
"3550308005010","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","12531","7","275","0","0","0","0","1","34","363","23","0","2055","10643","599","333","15","1","6573","6293","30780","22654","1490","1836","4767","33","29306","12562","5259","4150","2357","172","124","703","92","514","15","1020","26","777","78","1173","31","77009900","52665","445","36","1","105","35","0","0","0","0","0","7","0","0","6","12001","189","328","13","0","0","12190","341","0","60","280","661","263","1263"
"3550308005011","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8665","4","429","0","0","1","0","0","8","217","18","0","1486","7773","456","114","16","0","4347","4515","20074","14802","1019","919","3297","37","19036","8671","3289","2210","1426","103","72","398","49","272","6","645","14","551","41","1078","6","53234623","11100","356","7","0","0","0","0","0","0","0","0","4","0","0","0","8540","1","124","0","0","0","8541","124","0","0","120","481","154","754"
"3550308005012","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","13059","13","623","0","0","0","1","2","2","68","10","1","1230","8862","927","98","18","3","6753","6313","28980","25284","648","779","2244","25","28877","13061","4882","3945","2018","119","68","600","51","332","7","983","25","528","117","1503","2","102055498","17070","923","0","0","11","7","0","0","0","0","0","1","0","0","0","13006","0","51","0","1","0","13006","51","1","39","54","695","0","788"
"3550308005013","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","13280","0","470","0","0","0","0","0","6","146","54","0","1100","9458","1015","61","0","0","6223","7062","28385","24215","717","966","2475","12","28261","13282","4681","3537","1763","92","80","524","49","298","5","831","16","584","161","1491","2","113431955","5915","781","0","0","0","0","0","0","0","0","0","0","0","0","0","12626","538","62","0","0","0","13164","62","0","25","183","382","36","626"
"3550308005014","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","17041","14","170","0","0","1","0","10","15","279","27","0","3242","17227","826","115","27","17","8430","8773","37841","26971","1914","1100","7785","71","36880","17060","5967","4315","3311","240","139","723","61","616","20","1208","36","1088","298","1553","19","61758906","54545","866","14","0","0","2","0","0","0","0","2","8","0","0","0","15340","513","1079","73","0","0","15853","1152","0","38","334","1705","418","2496"
"3550308005015","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","5543","0","135","0","0","64","0","2","21","1266","28","0","1423","8755","232","241","0","8","2548","3012","17299","10533","792","709","5203","62","17164","5555","2879","3353","1704","157","149","482","71","555","16","702","19","890","76","491","12","16580185","42663","304","1","1","1","0","0","0","0","0","0","0","0","0","0","4719","224","521","0","0","0","4943","521","0","38","468","610","178","1293"
"3550308005016","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","14323","3","1173","0","0","11","0","4","112","2009","57","0","4670","15548","337","1537","13","6","7058","7456","45057","32541","1777","1192","9354","189","42974","14355","8077","8401","3951","348","301","1381","229","1131","27","1579","50","1941","172","979","32","58776407","46741","568","15","4","50","184","0","0","0","0","1","3","2","2","2","13528","219","576","0","0","0","13747","576","0","85","890","892","216","2083"
"3550308005017","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","15399","1","547","0","1","0","0","0","102","1854","51","1","5846","10418","325","69","3","0","7197","8220","44601","37145","1141","1105","5146","64","43007","15403","8698","8326","3934","292","317","1502","239","1016","22","1302","69","1112","195","432","4","76427501","3700","590","0","0","2","3","0","0","0","0","0","1","0","0","0","15105","190","99","2","1","0","15295","101","1","0","496","617","165","1278"
"3550308005018","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11057","0","134","1","0","0","0","0","65","1052","43","3","2387","6764","444","375","0","0","4968","6093","31123","27261","475","814","2543","30","30898","11060","6561","6712","2586","207","168","959","171","604","7","715","45","664","69","201","3","66217876","5600","514","4","6","7","5","0","0","0","0","0","0","0","0","0","10794","78","147","0","2","0","10872","147","2","33","303","295","55","685"
"3550308005019","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","10137","1","1047","0","0","0","0","12","81","1455","45","0","2228","8146","250","217","7","39","4397","5766","28899","22811","857","1115","4066","29","28499","10142","5706","5642","2802","202","177","819","122","667","12","810","48","701","69","476","9","52613697","13910","578","0","0","44","15","0","0","0","0","0","1","0","0","0","9495","316","210","0","0","0","9811","210","0","117","469","383","116","1085"
"3550308005020","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","10442","0","100","0","0","0","0","1","44","561","51","0","1496","7150","510","67","0","1","4857","5593","24899","19336","500","2983","2057","23","24632","10449","4741","3828","1911","117","100","653","70","345","8","727","25","585","101","735","7","73059647","15965","679","1","12","91","91","0","0","0","0","0","0","0","0","0","9851","355","139","0","0","0","10206","139","0","29","190","318","118","655"
"3550308005021","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","14832","1","687","0","0","0","0","1","45","428","40","1","1974","8551","743","106","1","1","7447","7452","36557","29829","726","3212","2594","37","35847","14844","6848","6021","2824","187","120","933","114","518","11","1023","39","645","102","1214","12","139472162","26398","607","0","1","0","0","0","0","0","0","0","1","0","0","0","14176","233","111","1","0","0","14409","112","0","36","267","266","0","570"
"3550308005022","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9781","3","818","0","0","0","0","1","5","58","40","0","1328","5335","814","54","3","2","4634","5169","23971","20314","283","2165","1178","27","23785","9786","4787","4271","1673","80","65","529","76","262","4","586","15","318","77","774","5","110087593","10510","352","0","0","17","3","0","0","0","0","0","0","0","0","0","9609","84","88","0","0","0","9693","88","0","19","78","60","0","157"
"3550308005023","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","12140","0","515","0","0","0","0","0","49","109","13","0","1300","6972","914","119","0","0","6042","6114","26530","23063","436","1105","1889","16","26446","12144","4998","3776","1968","106","81","570","45","301","2","661","18","396","56","707","4","121652109","12710","697","0","0","25","3","0","0","0","0","0","0","0","0","0","11707","376","56","1","0","0","12083","57","0","21","214","173","25","433"
"3550308005024","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","13214","0","310","0","0","0","0","1","39","297","41","0","853","5778","1163","65","0","3","6263","6967","31885","28530","568","679","2100","8","31816","13218","6328","5630","2240","162","87","552","60","398","7","617","20","377","76","575","4","156469312","13100","1212","0","0","10","1","0","0","0","0","0","0","0","0","0","13120","53","36","0","0","0","13173","36","0","57","22","262","35","376"
"3550308005025","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","14347","0","506","0","0","1","0","3","29","249","23","0","992","8451","874","109","0","6","7200","7167","30277","26522","421","1160","2143","31","30166","14354","5536","3988","1971","122","89","575","55","301","5","815","18","362","161","1171","7","135661485","18200","1060","0","0","0","0","0","0","0","0","0","0","0","0","0","13481","744","81","6","0","0","14225","87","0","59","0","200","20","279"
"3550308005026","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9636","0","59","1","0","0","0","0","25","218","35","0","1116","4674","755","47","0","0","4870","4801","24829","22299","402","646","1458","24","24475","9655","4886","4536","1942","118","76","628","79","313","2","658","20","300","81","645","19","93362673","36455","359","1","0","0","0","0","0","0","0","0","0","0","0","0","9535","7","94","0","0","0","9542","94","0","21","189","163","0","372"
"3550308005027","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8657","1","76","1","0","0","0","0","32","630","32","0","1669","8721","275","39","1","0","3933","4761","20819","15259","1068","611","3851","30","20643","8675","3812","3156","1896","140","97","411","58","373","18","620","19","619","67","646","18","39059507","21185","352","14","0","19","66","0","0","0","0","0","1","0","0","0","7877","274","502","0","0","0","8151","502","0","83","456","382","103","1023"
"3550308005028","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","10253","1","37","0","0","0","0","0","8","77","4","0","990","5825","714","40","2","0","4884","5374","25057","22327","477","805","1437","11","24965","10258","4884","4938","1724","105","76","556","59","334","12","565","20","308","105","393","5","84344341","5420","621","0","0","0","0","0","0","0","0","0","1","0","0","0","10109","8","136","0","0","0","10117","136","0","0","176","223","0","400"
"3550308005029","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","5623","4","490","0","0","0","13","1","22","191","32","14","1103","3363","435","881","9","4","3039","2590","14383","11640","438","417","1811","17","14094","5607","2625","2397","1290","90","99","410","50","308","8","370","13","267","40","435","7","38600687","6810","187","0","0","41","12","0","0","0","0","0","0","0","0","0","5174","131","29","1","0","0","5305","30","0","37","181","163","26","407"
"3550308005030","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","10728","0","419","0","0","0","0","1","89","2367","43","0","2090","10863","272","151","0","3","4833","5923","32495","24850","1724","905","4910","106","32304","10751","6252","6527","3571","291","298","934","200","1088","39","959","38","915","107","306","23","47495177","27997","388","0","5","146","69","0","0","0","0","0","0","0","0","0","10208","105","415","0","0","0","10313","415","0","40","826","523","206","1594"
"3550308005031","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8835","3","227","0","0","1","0","5","90","1929","52","0","1814","8588","249","373","6","13","4066","4793","26730","20099","972","376","5220","63","26619","8859","5213","5645","2632","225","230","740","129","804","17","755","46","893","63","355","24","33091852","41252","202","27","23","41","41","0","0","0","0","0","2","0","0","0","8468","78","164","0","0","0","8546","164","0","46","594","484","177","1301"
"3550308005032","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8915","2","10","0","0","0","0","3","184","2510","33","0","1264","9977","156","133","3","3","4104","4812","27601","21293","1074","499","4693","42","27599","8916","5178","5777","2896","168","261","945","156","1053","36","908","49","914","57","226","1","32665716","800","517","15","0","8","2","0","0","0","0","1","2","0","0","0","8543","294","71","1","0","0","8837","72","0","7","473","400","259","1138"
"3550308005033","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","12973","1","13","1","1","1","0","4","137","5195","49","0","609","18856","197","80","1","9","6216","6775","39870","28485","1897","600","8634","254","39781","12991","7107","7597","4236","659","363","1519","230","1405","31","1556","87","1404","224","326","18","37744784","43670","613","6","9","42","41","0","0","0","0","0","1","0","0","0","12351","26","345","0","0","0","12377","345","0","36","990","1241","521","2787"
"3550308005034","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8394","2","51","0","0","0","0","0","61","3390","23","0","699","12518","113","41","4","0","4181","4216","25820","18899","1024","442","5429","26","25809","8396","4806","5337","2531","209","195","956","128","706","18","990","54","1064","105","248","2","26078126","1150","508","2","3","15","19","0","0","0","0","0","2","0","0","0","8235","5","124","0","0","0","8240","124","0","0","587","768","262","1618"
"3550308005035","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","13875","19","1704","4","0","1","0","7","47","3422","84","0","6179","13207","395","484","46","16","7126","7041","47773","25633","2488","418","19114","48","46640","14151","8824","11151","5766","558","416","1359","132","1585","32","1696","64","1432","125","355","299","29214124","271232","1095","104","152","849","150","1","4","4","3","16","18","11","6","0","11106","1440","501","52","4","0","12546","553","4","431","1001","1083","524","3038"
"3550308005036","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","15415","3","378","1","0","34","1","2","85","1581","45","0","5921","9797","334","1202","8","7","6726","8743","43428","35933","1130","1076","5252","37","43009","15439","9026","8945","3841","382","266","1282","202","945","19","1070","64","812","107","529","24","82120377","32660","581","9","6","61","21","1","1","1","1","3","3","3","1","1","14708","239","203","265","0","0","14947","468","0","178","456","585","164","1383"
"3550308005037","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","9122","0","165","0","0","17","0","0","36","717","12","0","1790","4674","266","97","0","0","4068","5057","25630","22665","340","1040","1576","9","25543","9125","5650","5966","1966","134","132","785","139","509","4","484","32","310","48","134","3","64132963","2840","371","13","15","24","8","0","0","0","0","0","0","0","0","0","9011","76","35","0","0","0","9087","35","0","0","403","325","22","749"
"3550308005038","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8197","0","31","0","0","0","0","0","31","1041","30","0","1486","5411","297","47","0","0","3803","4402","22614","19958","349","809","1492","6","22588","8198","4643","4664","1994","138","132","808","122","455","6","567","43","434","45","254","1","51278971","770","395","0","7","0","0","0","0","0","0","0","0","0","0","0","8124","32","41","0","0","0","8156","41","0","25","305","282","40","653"
"3550308005039","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","16894","1","473","0","0","1","1","2","185","3584","70","0","3328","14541","374","156","1","6","7443","9460","49013","42568","875","808","4713","49","48911","16902","10103","10267","4601","348","395","1628","290","1359","45","1239","85","1179","67","314","8","77880237","21770","1292","1","5","81","44","0","0","0","0","0","1","0","0","0","16384","366","127","0","0","0","16750","127","0","36","911","775","223","1945"
"3550308005040","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","15725","2","58","0","0","0","0","3","175","3084","48","0","1980","11657","336","74","4","10","6028","9702","47859","40059","1577","995","5216","12","47628","15726","10013","11113","4848","360","385","1176","298","1437","44","1045","52","735","88","170","1","80127572","1000","1015","12","0","1302","679","0","0","0","0","2","2","1","0","0","15477","64","180","0","0","0","15541","180","0","41","724","795","268","1827"
"3550308005041","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11758","3","41","0","1","0","1","7","189","2931","37","0","1224","10318","178","46","4","21","5420","6341","35950","28527","1279","1279","4852","13","35876","11761","6943","7221","4055","267","403","1218","233","1361","47","1098","68","953","51","147","3","37031365","856","811","0","0","55","29","0","0","0","0","2","3","0","0","0","11480","26","249","3","0","0","11506","252","0","0","870","630","218","1717"
"3550308005042","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","12625","0","289","1","0","1","0","0","186","1899","49","0","2219","7779","272","511","0","0","5309","7319","38082","30299","1164","1237","5370","7","37395","12627","7745","8369","3592","266","313","997","210","1123","47","803","39","881","100","197","2","56364592","6450","504","4","0","1","0","0","0","0","0","0","0","0","0","0","10964","364","188","104","0","0","11328","292","0","302","654","616","119","1690"
"3550308005043","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","11435","2","495","0","0","1","1","2","194","2523","46","0","2163","10332","280","101","8","2","5007","6437","32918","26268","1245","1696","3668","20","32709","11440","6335","6407","3322","220","281","968","181","949","15","995","53","889","122","431","6","57557429","3990","626","11","0","38","29","0","0","0","0","2","2","0","0","0","10199","1007","139","10","0","0","11206","149","0","129","676","808","77","1690"
"3550308005044","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","13011","3","1248","0","0","21","16","3","163","2018","40","0","2191","8145","282","1011","13","12","5421","7596","39661","27619","1983","4351","5694","14","39612","13016","8066","8811","3805","266","348","1100","235","1211","38","1141","44","967","115","268","5","69176584","9100","638","0","3","33","39","0","0","0","0","1","1","0","0","0","11426","338","98","3","0","0","11764","101","0","431","630","529","208","1798"
"3550308005045","35","São Paulo","3515","Metropolitana de São Paulo","35061","São Paulo","20","RM São Paulo","3550308","SÃO PAULO","8400","0","3","0","0","0","0","0","97","1071","25","0","2631","5466","226","42","0","0","3501","4905","23546","18636","773","2210","1918","9","23519","8406","5095","5101","2075","146","140","585","117","532","13","488","23","440","44","254","6","54841632","18410","234","10","9","6","4","0","0","0","0","0","0","0","0","0","8010","273","112","5","0","0","8283","117","0","0","290","154","12","456"
